household_id,patta_holder_name,state,district,village,tribal_group,claim_type,claim_status,land_area,pond_count,homestead_area,water_index,forest_cover_pct,dist_to_road_km,has_pm_kisan,has_jal_jeevan,has_mgnrega
157,Holder_157,Chandigarh,District_4,Village_G,Gond,IFR,Approved,6.818888845264851,2,0.12367082874541674,0.6732850391680248,76.37389547201472,0.39259817725284557,0,0,0
158,Holder_158,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,1.9945996600173683,3,0.3531210442646028,0.3869290904211673,44.072573384662086,4.526944781784222,1,0,1
159,Holder_159,Andaman & Nicobar,District_1,Village_A,Gond,CFR,Pending,1.629306716182184,3,0.4075680178284674,0.31423397961810706,59.16274855937948,2.875660540468735,1,0,1
160,Holder_160,Chandigarh,District_4,Village_H,Bhils,CFR,Approved,7.764831844024652,2,0.4976326618582302,0.4457848476036066,69.63784774890892,4.3686855257732935,0,1,1
161,Holder_161,Chandigarh,District_4,Village_G,Santhal,CR,Approved,6.875025196669187,2,0.10443142103772388,0.17319001470996698,34.962623901207024,4.205259775547563,0,1,0
162,Holder_162,Andaman & Nicobar,District_1,Village_A,Santhal,CR,Pending,4.6355801038247435,1,0.3920693813242707,0.697282563715363,28.297812159227643,4.198429832965213,1,0,0
163,Holder_163,Chandigarh,District_4,Village_H,Gond,CFR,Approved,5.718442829060987,0,0.32871572637439217,0.11007712101742957,76.2619000944837,3.5512345314315445,1,1,0
164,Holder_164,Chandigarh,District_4,Village_H,Gond,CFR,Approved,3.4638481931009757,0,0.2736208704323827,0.6155880492164751,60.84124502581726,1.5987926656450333,0,0,0
165,Holder_165,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,5.083753992235926,3,0.15102806982854836,0.24629162140389793,25.377749336307843,1.8135692371736951,0,1,1
166,Holder_166,Andaman & Nicobar,District_1,Village_A,Bhils,IFR,Approved,5.313390165336084,2,0.26363405945395046,0.28592323697153055,41.43583748732794,1.6806522203968943,0,0,1
167,Holder_167,Chandigarh,District_4,Village_H,Gond,CR,Approved,4.178754076191911,1,0.24175087319445412,0.6085055989120319,65.75162386764666,0.29622079775631055,0,0,1
168,Holder_168,Chandigarh,District_4,Village_G,Bhils,CFR,Pending,9.112436001385547,1,0.2211319555914969,0.8943547726263258,48.29440936429095,2.996330764231094,1,0,0
169,Holder_169,Chandigarh,District_4,Village_G,Gond,CR,Approved,0.6525877173195584,1,0.3923518493288831,0.7221739912580406,55.496646871612235,3.554401618140958,1,0,0
170,Holder_170,Andaman & Nicobar,District_1,Village_B,Bhils,CFR,Approved,7.930626999366838,1,0.38029020851370554,0.2806717057787136,62.76377414315366,4.298556768920977,1,0,1
171,Holder_171,Chandigarh,District_4,Village_H,Gond,IFR,Approved,1.681636896792581,1,0.33560803639236464,0.24081980403290704,53.540643216628645,0.8727940802371057,0,0,0
172,Holder_172,Andaman & Nicobar,District_1,Village_A,Gond,CR,Approved,8.076699925103394,0,0.4754659253173489,0.7929862962141363,47.805552534553705,2.8120791150886486,1,0,0
173,Holder_173,Chandigarh,District_4,Village_G,Gond,CR,Approved,6.351163198928852,0,0.2399417536723418,0.4553471583372034,62.47299990714414,0.23843907523415775,0,0,1
174,Holder_174,Chandigarh,District_4,Village_H,Bhils,CFR,Approved,8.511141863895823,0,0.19752077508407184,0.20964224226252437,60.92941248025405,0.6564495090115015,0,0,1
175,Holder_175,Chandigarh,District_4,Village_H,Bhils,IFR,Approved,1.4263860935885257,2,0.3623613252393598,0.7897691386575505,54.091068012822525,0.4602163721887667,0,0,1
176,Holder_176,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Approved,5.810316023947854,3,0.1795256243749612,0.7528738823314092,35.18525893673507,3.6822945632743376,0,0,0
177,Holder_177,Chandigarh,District_4,Village_G,Gond,IFR,Pending,5.260334862490872,1,0.22600420287336986,0.8871250911177309,38.40684645401901,0.5890859066124952,0,0,0
178,Holder_178,Chandigarh,District_4,Village_G,Bhils,CR,Approved,7.208835238151907,2,0.18984097602995395,0.8277949493701472,77.93069842188682,3.638974311482192,0,1,0
179,Holder_179,Andaman & Nicobar,District_1,Village_A,Bhils,IFR,Approved,5.5757602429899205,1,0.1276614270874005,0.7814322709284334,17.86701526040681,1.3981985811708002,0,0,1
180,Holder_180,Chandigarh,District_4,Village_G,Gond,CFR,Approved,5.63697838776449,0,0.4309994966542694,0.14205951824880253,28.795344207698474,4.41302221134531,0,0,0
181,Holder_181,Andaman & Nicobar,District_1,Village_A,Santhal,CR,Pending,4.581161463972615,2,0.2018162171686645,0.18353229559849443,44.4681231443035,4.103119944146307,1,0,1
182,Holder_182,Chandigarh,District_4,Village_G,Gond,CR,Pending,3.4339270280697383,0,0.2892110013372083,0.5551865554432983,68.57107803006501,4.797585043881328,0,0,1
183,Holder_183,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,5.081511431895826,1,0.11732610930172478,0.5251833970254567,21.45729646108095,4.442057674198553,1,0,1
184,Holder_184,Chandigarh,District_4,Village_G,Gond,IFR,Approved,1.6256774082998056,1,0.3797357865010572,0.4663705715916284,29.38682326872269,4.6799812117584665,0,0,0
185,Holder_185,Andaman & Nicobar,District_1,Village_A,Santhal,CR,Approved,9.634376720339306,3,0.23222440092251634,0.41743146033166745,14.605875245666729,4.321963503263877,1,0,0
186,Holder_186,Andaman & Nicobar,District_1,Village_A,Gond,CFR,Approved,7.286902254452683,1,0.39789469113168396,0.4449683878914631,59.41896862355729,3.5282331229513058,1,1,1
187,Holder_187,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,9.548437608534545,0,0.26496122418714646,0.5554383473078363,26.674660483293128,1.0172439302020926,1,0,1
188,Holder_188,Chandigarh,District_4,Village_G,Santhal,IFR,Approved,2.653910132134651,1,0.17830224256224986,0.10166121408006497,37.20723254696654,1.504196090499646,1,1,1
189,Holder_189,Chandigarh,District_4,Village_G,Bhils,IFR,Pending,8.853739691677017,3,0.3052700329128144,0.3085670193062818,41.05910129207675,1.2210894374253107,0,0,0
190,Holder_190,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,8.183504853353615,3,0.15220182385497594,0.5146237765509689,72.3919754924519,3.097211780759387,0,0,1
191,Holder_191,Chandigarh,District_4,Village_G,Santhal,CR,Approved,6.9329479183478995,0,0.27621566394919794,0.677772878938917,38.79312032318658,2.6173757022732866,0,0,1
192,Holder_192,Chandigarh,District_4,Village_G,Gond,CR,Approved,6.437777267809454,2,0.22692219096819463,0.23932535391631707,20.165751394067435,4.361983986360434,0,0,0
193,Holder_193,Andaman & Nicobar,District_1,Village_A,Gond,CR,Approved,3.507221820044765,1,0.4647838336798533,,46.70204568380847,4.772829759195563,0,0,1
194,Holder_194,Chandigarh,District_4,Village_G,Bhils,CFR,Approved,8.255902457167792,3,0.12437148868828798,0.6715677471086254,77.40705962540407,2.143327470167093,1,0,1
195,Holder_195,Chandigarh,District_4,Village_G,Gond,CFR,Approved,5.264396884057471,1,0.3776069656422968,0.4557021263311237,52.53799487355677,2.6304826557478993,0,0,0
196,Holder_196,Andaman & Nicobar,District_1,Village_B,Gond,CR,Approved,1.173469970967211,1,0.17310046639497437,0.12166490693604085,78.83710543224008,4.863278512659868,1,1,0
197,Holder_197,Andaman & Nicobar,District_1,Village_B,Santhal,CFR,Approved,3.472200028123735,2,0.22761802973289594,0.4594145267725094,68.8775116257209,1.5259469197910889,1,1,1
198,Holder_198,Chandigarh,District_4,Village_H,Gond,IFR,Pending,9.385322436180612,3,0.2662056252248264,,12.517602934938896,4.003475721722305,1,0,0
199,Holder_199,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,8.58146247574604,1,0.46320603574998975,0.8437196861610626,56.08797167639293,1.281151531209182,1,1,1
200,Holder_200,Chandigarh,District_4,Village_G,Santhal,IFR,Approved,9.828104131727121,3,0.19703130642953007,0.1996907085426619,30.073681429051856,3.4710085540413056,1,0,1
201,Holder_201,Chandigarh,District_4,Village_G,Santhal,CR,Approved,6.465937134738932,0,0.1365235210178681,0.6219807644057858,49.17317989513067,1.4173550126651078,0,0,1
202,Holder_202,Chandigarh,District_4,Village_H,Bhils,IFR,Approved,2.8513456948339138,0,0.22747584159620945,0.14217581306760094,29.554163365185858,4.441920266390657,0,0,1
203,Holder_203,Chandigarh,District_4,Village_G,Bhils,CFR,Approved,2.0467429719302057,1,0.14187038821421336,0.4569363502501572,34.42092916237033,2.895094129936049,1,0,0
204,Holder_204,Andaman & Nicobar,District_1,Village_A,Bhils,CR,Approved,2.2756871857803853,3,0.15143859438422103,0.5431835897760645,74.62180982279256,1.092481476197046,1,0,0
205,Holder_205,Chandigarh,District_4,Village_H,Santhal,CFR,Approved,0.6880587542989167,1,0.3295402391900107,0.3383639450534924,24.46502294241937,1.2769720433527327,1,1,1
206,Holder_206,Andaman & Nicobar,District_1,Village_A,Bhils,IFR,Approved,4.211480054366422,3,0.12436077323979733,,71.18763826180813,2.5704761393988815,0,0,0
207,Holder_207,Chandigarh,District_4,Village_H,Bhils,IFR,Approved,2.318562964745654,3,0.11237235255742642,0.2308430356241499,12.132046564934775,4.815689722759418,1,0,1
208,Holder_208,Chandigarh,District_4,Village_H,Gond,IFR,Approved,4.410726874338673,2,0.3857656405881992,0.34329907957442896,16.361357685875387,3.8942823866415415,0,1,1
209,Holder_209,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Approved,9.382447102468271,2,0.24465883793641782,0.5968850599281624,69.82725289689844,2.5438862855640565,0,0,0
210,Holder_210,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,4.590131990318305,2,0.15015013969354932,0.3414400446889241,54.13892216364367,1.821051893898642,0,0,0
211,Holder_211,Chandigarh,District_4,Village_G,Santhal,CR,Approved,8.840852721355931,1,0.2014451083438833,0.8197944627270973,62.30652966276852,2.836488768072525,0,0,1
212,Holder_212,Chandigarh,District_4,Village_G,Santhal,CR,Approved,6.2522952828508265,2,0.3568346029409596,0.6027255661127918,24.6592369575298,3.7921320004573746,0,0,1
213,Holder_213,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,2.847749769283223,2,0.2102146268563405,0.4509192147487876,47.595841891307245,3.96285722457344,0,0,0
214,Holder_214,Chandigarh,District_4,Village_G,Santhal,CR,Approved,3.8806202129625085,0,0.29780845004816314,,61.605345649991335,1.7581222308653341,0,0,1
215,Holder_215,Chandigarh,District_4,Village_G,Santhal,CR,Approved,1.2972355903035795,3,0.14867812269066893,0.49963866816373703,53.91198959071838,3.661564487426611,0,0,1
216,Holder_216,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,3.6678946391620997,3,0.33523745504217883,0.7118209937000713,43.018913682384664,3.3573861441736934,1,1,1
217,Holder_217,Chandigarh,District_4,Village_H,Bhils,CR,Approved,6.936638982283574,2,0.22643107353730563,0.3124460784099309,77.18486505064004,4.803739001582211,1,1,0
218,Holder_218,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,1.1850553828296342,3,0.3507873738114866,0.7454188557190139,57.33101334174117,4.669233394438471,0,0,0
219,Holder_219,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,2.451313380541279,0,0.42335795292160916,0.3014454128407052,73.54255601688665,3.98902076289717,0,0,1
220,Holder_220,Chandigarh,District_4,Village_G,Gond,IFR,Approved,4.123689893426459,0,0.344658567755997,0.7589971103606404,61.08393581015768,3.6722945065036563,1,0,1
221,Holder_221,Chandigarh,District_4,Village_G,Bhils,IFR,Approved,9.829470601651645,2,0.21829902503800827,0.16821467328934192,61.48244700183782,1.515399630580524,0,1,0
222,Holder_222,Chandigarh,District_4,Village_G,Bhils,CR,Pending,7.956187318109362,0,0.20229748061932018,0.7929469670952236,15.601278883037555,4.26063322927296,0,0,1
223,Holder_223,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,7.468124091674987,3,0.23096838349337923,0.49934916074666436,35.16252352977605,2.2520273778241577,1,0,1
224,Holder_224,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,1.6038140869917368,1,0.16584820529460192,,70.08585847037608,1.5067546040290143,1,1,0
225,Holder_225,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,7.919460989342419,3,0.17246874034000803,0.312090600332119,26.282270350412915,2.04397163817662,0,1,1
226,Holder_226,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,7.9600537094021435,1,0.4162764407600672,0.44560844714429015,18.085410630952634,4.212490352079238,0,0,1
227,Holder_227,Andaman & Nicobar,District_1,Village_A,Gond,CFR,Approved,6.210475608431119,2,0.25389303060297796,0.899239598482916,32.82742396471554,0.9134394347738479,0,0,0
228,Holder_228,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Pending,9.908436928984532,1,0.2743980722282343,0.27626191475006606,25.430651942482974,2.389561957375148,0,0,0
229,Holder_229,Andaman & Nicobar,District_1,Village_A,Gond,CR,Pending,3.5899121062832435,0,0.3376197862267245,0.1825733191031997,74.77017363552086,2.5633164537415505,0,0,1
230,Holder_230,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,9.442088258297591,3,0.3358613980606191,0.5680281349749295,70.75766494014917,0.37582254847433316,0,0,0
231,Holder_231,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,9.189945592086785,1,0.12695074860877031,0.49083397315220567,44.97782611980329,1.1395809418311935,0,0,0
232,Holder_232,Chandigarh,District_4,Village_H,Gond,CR,Approved,0.6090662676190894,3,0.4326163145350662,,14.294071213870762,4.168363657164111,1,0,1
233,Holder_233,Chandigarh,District_4,Village_H,Gond,CR,Approved,4.776107001510705,2,0.17093062128957576,0.6335483340457737,60.01936422652094,4.1876834652548505,1,0,1
234,Holder_234,Chandigarh,District_4,Village_H,Santhal,CR,Approved,9.782490213989947,2,0.38922865441986754,0.3137152558965195,53.63882119353852,1.6035924026443902,1,0,1
235,Holder_235,Chandigarh,District_4,Village_H,Bhils,CFR,Approved,1.47965294287672,0,0.4090683952512667,0.8285319963071108,77.93882695099471,4.399506726070046,1,0,1
236,Holder_236,Chandigarh,District_4,Village_H,Bhils,CR,Approved,5.703954596641535,2,0.38595981363652554,0.4485376528978323,49.126726818926386,3.9045581075280698,0,0,0
237,Holder_237,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Pending,9.800096316890489,1,0.33159105862165805,0.20326895611396945,33.54756063820366,2.2059559222179654,1,1,0
238,Holder_238,Andaman & Nicobar,District_1,Village_B,Gond,CFR,Approved,5.777206529005672,2,0.10584359884355315,0.6938390053871555,46.331518550498906,3.7923504531441816,0,0,0
239,Holder_239,Chandigarh,District_4,Village_G,Gond,IFR,Approved,2.3032453782354816,0,0.2441501969452683,0.6144834820942802,78.54843039831614,4.81440622973507,0,0,0
240,Holder_240,Chandigarh,District_4,Village_H,Gond,CFR,Approved,6.030740685879603,3,0.3419357717450325,0.35259472198722974,58.74537027731214,2.403054646713674,1,0,1
241,Holder_241,Andaman & Nicobar,District_1,Village_B,Gond,IFR,Approved,2.442185452520695,3,0.2549805183690155,0.5972149792272389,57.03832965489358,1.3444504589767214,1,0,1
242,Holder_242,Chandigarh,District_4,Village_G,Bhils,CFR,Approved,5.437190497497601,2,0.4453919579651252,0.2758895650951815,26.84771128081198,4.720719200240748,1,0,0
243,Holder_243,Chandigarh,District_4,Village_H,Santhal,CFR,Approved,,1,0.22352091013984615,0.4558714874724237,62.05217622924324,3.0979725851036313,0,1,0
244,Holder_244,Andaman & Nicobar,District_1,Village_A,Gond,CR,Approved,6.252085357536844,0,0.21741391698346418,0.8195300177338602,62.519028063024024,0.7052727799060414,1,0,0
245,Holder_245,Chandigarh,District_4,Village_G,Gond,IFR,Approved,5.409504421717503,1,0.2063990772370632,0.20682738652859955,32.21022886431337,2.9488775161121095,1,1,1
246,Holder_246,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Approved,7.5315330032339,0,0.2331123475843182,0.4093571599899696,43.85996826734992,2.602788269351834,0,0,0
247,Holder_247,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,6.491654476008458,2,0.3229619857256749,0.7569139397762779,30.622233305831923,4.306826691562704,0,0,0
248,Holder_248,Andaman & Nicobar,District_1,Village_A,Santhal,CFR,Approved,5.721259551042189,0,0.3828061177090364,0.8755927195249426,28.109354922700067,2.747336910864903,0,1,1
249,Holder_249,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,7.052899067857151,0,0.3650271670955141,0.4631409091374368,11.81272491746396,1.4251156848525603,1,0,0
250,Holder_250,Chandigarh,District_4,Village_G,Bhils,IFR,Approved,1.867448178936193,2,0.42308712799259185,0.5055996961146779,29.964822125733246,3.443091506551465,0,0,0
251,Holder_251,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,6.155916781956739,1,0.45436559819896993,0.5577375694270158,48.77789649147924,2.804362172170785,0,0,1
252,Holder_252,Andaman & Nicobar,District_1,Village_A,Gond,CR,Approved,2.135050726816388,2,0.42643161693734055,0.8458785133069687,10.112083128432017,1.3186142156809877,0,0,0
253,Holder_253,Chandigarh,District_4,Village_H,Santhal,CR,Approved,9.292460974592869,0,0.10757816134974184,0.7865654327816238,29.82533586667672,2.9534137181259577,0,1,1
254,Holder_254,Andaman & Nicobar,District_1,Village_A,Bhils,CR,Approved,1.1491739960332399,2,0.3943671814207955,0.23648089969731548,71.69872326262751,4.143370773870493,1,1,0
255,Holder_255,Andaman & Nicobar,District_1,Village_A,Gond,CFR,Approved,4.588560122062536,0,0.18335982944733265,0.44940625427766,51.55540095751526,0.3371404050752501,0,1,0
256,Holder_256,Chandigarh,District_4,Village_G,Gond,CFR,Approved,7.110076037726726,2,0.15317121708319306,0.47120034255714105,52.550397685668635,3.2280849854965363,1,0,0
257,Holder_257,Chandigarh,District_4,Village_G,Bhils,CFR,Approved,4.851211010848458,3,0.3553955139196542,0.7312768893190054,38.235501351844725,1.8780089397650819,1,0,1
258,Holder_258,Andaman & Nicobar,District_1,Village_B,Bhils,CFR,Pending,1.3749049057125724,3,0.22789727816307798,0.5823143060843482,57.35305004446877,1.6048229396452358,1,0,1
259,Holder_259,Chandigarh,District_4,Village_H,Bhils,CFR,Approved,5.75710065320372,2,0.1228468653481773,0.6233763696232104,23.29529363612514,2.084421201733334,0,1,1
260,Holder_260,Chandigarh,District_4,Village_G,Santhal,CR,Approved,6.595503133859868,1,0.15505189375934456,0.8985599261324941,67.31227672689342,1.8417087883903118,0,0,1
261,Holder_261,Andaman & Nicobar,District_1,Village_A,Santhal,CR,Approved,7.186026954409822,0,0.10037176674798443,0.15996803477601046,18.168238395512986,4.1947477122005195,0,0,1
262,Holder_262,Andaman & Nicobar,District_1,Village_B,Gond,CR,Approved,4.04596823739621,3,0.461289450937883,0.2784078588269864,55.92009482571765,1.5190294916859226,0,1,0
263,Holder_263,Andaman & Nicobar,District_1,Village_A,Bhils,CR,Approved,,1,0.10984719353649544,0.42631674989723745,33.880452807377814,3.71913451091161,0,0,0
264,Holder_264,Andaman & Nicobar,District_1,Village_A,Gond,CFR,Approved,4.781521511919674,0,0.18378230780380445,0.3782259224391098,62.32590794077338,0.6514871370972258,1,0,0
265,Holder_265,Chandigarh,District_4,Village_G,Gond,CFR,Approved,6.884532368146408,3,0.26650511227516294,0.11731644907758687,48.4835185886214,4.766702587925194,0,1,0
266,Holder_266,Andaman & Nicobar,District_1,Village_B,Gond,CFR,Approved,6.043791189585776,3,0.24262853038032764,0.1734220851769407,41.66471269351014,3.1871198587930487,0,0,0
267,Holder_267,Chandigarh,District_4,Village_H,Gond,IFR,Approved,5.494684085811781,2,0.46469035076511034,0.644762633122861,21.859568146527288,3.5922491698138885,0,0,0
268,Holder_268,Chandigarh,District_4,Village_H,Bhils,CR,Approved,2.870481484963362,0,0.11611557829381686,0.8034595706900486,54.577502499904696,1.6305887940533648,0,0,0
269,Holder_269,Chandigarh,District_4,Village_G,Gond,CR,Approved,0.5191759186082222,1,0.30488588307082065,0.5113816090127821,78.23388903942892,2.1780635297989503,1,0,0
270,Holder_270,Chandigarh,District_4,Village_G,Bhils,CFR,Approved,2.153775915458578,1,0.3721917850097496,0.5313528636109064,67.79223974349105,1.2741362541006858,0,1,0
271,Holder_271,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Pending,1.6121273935296023,1,0.47267918947246756,0.30407474626590353,14.200573481230826,4.676173211850675,0,0,1
272,Holder_272,Chandigarh,District_4,Village_H,Santhal,CR,Approved,4.766305077603994,0,0.34814850084948845,0.7143010909069691,36.33605648528338,2.542901346086613,1,0,1
273,Holder_273,Chandigarh,District_4,Village_H,Bhils,CFR,Approved,6.316452432237524,1,0.4215020944047051,,74.79081064331902,3.226150955158352,0,0,0
274,Holder_274,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,2.5243075825056778,1,0.13348997513813937,0.5706925513741253,45.2130623289915,3.7245057465474343,0,1,0
275,Holder_275,Andaman & Nicobar,District_1,Village_A,Bhils,IFR,Approved,,1,0.2543758043747709,0.2701314292090743,56.34782780657254,1.981309237277787,0,0,0
276,Holder_276,Chandigarh,District_4,Village_H,Bhils,IFR,Approved,0.563480227626934,2,0.249578853791627,0.17761457458967156,73.88195419139734,3.6564879417878777,0,0,1
277,Holder_277,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,7.836859644070757,2,0.4545152865822871,0.15139086068570073,71.16562832939164,3.444763950830433,0,0,0
278,Holder_278,Andaman & Nicobar,District_1,Village_B,Santhal,CR,Approved,6.4394453105392016,0,0.16054846850531,0.5741568533143022,45.12742628783577,3.5871648025949434,0,0,1
279,Holder_279,Andaman & Nicobar,District_1,Village_A,Santhal,CFR,Approved,4.048770609952978,0,0.16075446893465212,0.76002825531424,40.63524118603215,2.548303520982142,1,0,0
280,Holder_280,Andaman & Nicobar,District_1,Village_B,Gond,CFR,Approved,0.9796449719178753,1,0.2314232599543194,0.7866643454247398,33.7784832935711,2.0380994349997623,0,0,0
281,Holder_281,Chandigarh,District_4,Village_H,Santhal,CR,Approved,6.4611224319506535,2,0.12178641894673503,0.4708976594747599,60.33136102140238,1.2659945034031512,1,0,0
282,Holder_282,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,4.163328372223656,3,0.17298321626099603,0.7274170394453735,30.08907596300803,4.158206493444286,1,0,0
283,Holder_283,Andaman & Nicobar,District_1,Village_B,Santhal,IFR,Approved,9.394537824425582,3,0.48608385541829413,0.8575041570728189,27.49213245016301,3.120080223352058,0,1,1
284,Holder_284,Chandigarh,District_4,Village_G,Santhal,CFR,Approved,5.648905711452776,1,0.2712735759468692,0.3201360899904544,34.93749262226461,2.332890541267976,0,0,0
285,Holder_285,Andaman & Nicobar,District_1,Village_B,Gond,IFR,Approved,9.426689357288328,1,0.3528076833689746,0.4183682771046058,22.405053981515444,4.731180352210934,0,0,1
286,Holder_286,Chandigarh,District_4,Village_G,Santhal,CFR,Approved,2.594595087996389,2,0.3904445037378548,0.8451831940773445,58.65838711620371,0.42962630003378627,1,0,1
287,Holder_287,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,7.3943961484589815,2,0.2467845628028802,,53.13684545314286,4.280825336984228,1,1,1
288,Holder_288,Andaman & Nicobar,District_1,Village_A,Bhils,CR,Approved,6.363865698062894,2,0.1588908297642068,0.831101032257437,43.80149738810905,4.988396446140667,1,1,0
289,Holder_289,Andaman & Nicobar,District_1,Village_A,Santhal,CR,Approved,7.524378183397462,0,0.18263240648871235,0.8848358898035726,37.322804548308824,4.457322132237763,0,0,0
290,Holder_290,Chandigarh,District_4,Village_H,Santhal,CR,Approved,2.5393447077390996,0,0.22530659063224415,0.6294485828595398,73.6343780027712,4.090095610955001,1,1,0
291,Holder_291,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,6.8174479042588505,1,0.35442736814089026,0.7535122316033347,12.03866494923737,1.9966687683503581,0,0,0
292,Holder_292,Chandigarh,District_4,Village_G,Bhils,CR,Approved,5.231383734040255,0,0.2593122196356218,0.6996364513768681,63.83754204551094,1.3103080748590088,0,0,1
293,Holder_293,Andaman & Nicobar,District_1,Village_A,Gond,IFR,Approved,7.556837261610005,2,0.10272587916005126,0.659627406092419,73.13367002242222,3.7272824983980852,0,0,0
294,Holder_294,Andaman & Nicobar,District_1,Village_B,Bhils,IFR,Approved,3.6069241194422688,2,0.30936287402698875,0.34554485838498605,41.244820560094816,1.6619617581851283,0,1,1
295,Holder_295,Andaman & Nicobar,District_1,Village_B,Bhils,CFR,Approved,8.9555417419199,0,0.4686053567629672,0.14567547032635497,48.54833440294527,1.0449904743438592,0,0,0
296,Holder_296,Chandigarh,District_4,Village_H,Santhal,CFR,Approved,1.3008624888078286,3,0.42483104440347164,,76.11245815174266,3.9753242580972383,1,1,1
297,Holder_297,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Approved,8.168298528516287,1,0.43008454850385247,0.6335487881631253,24.859426069986007,1.7002095307362666,1,0,0
298,Holder_298,Chandigarh,District_4,Village_G,Gond,CFR,Approved,8.682536445243363,3,0.41802320704245244,0.1820233585822411,46.40943934492794,4.5893203015392245,1,0,0
299,Holder_299,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,8.263896957984802,1,0.22949233024416948,0.10953438638259368,43.2304788989749,4.235036695131801,0,0,1
300,Holder_300,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,5.370900745486872,3,0.4060775335017568,0.21175389808235093,28.087485350925906,4.268673581644425,1,1,0
301,Holder_301,Andaman & Nicobar,District_1,Village_A,Santhal,IFR,Approved,4.664657310292233,0,0.1572645431244772,0.6725887411286362,67.30152612611755,3.9035346850679655,0,0,1
302,Holder_302,Andaman & Nicobar,District_1,Village_A,Bhils,CR,Approved,9.96449172198633,1,0.3630864589103814,0.8782349613251552,72.9720416334265,4.428230834118736,0,0,0
303,Holder_303,Chandigarh,District_4,Village_G,Santhal,CFR,Approved,2.67713353653454,1,0.3566274266739978,0.8864517596918564,64.73528058517462,4.067585082454976,0,0,0
304,Holder_304,Andaman & Nicobar,District_1,Village_B,Gond,CFR,Approved,5.695321675822424,1,0.11022791963589387,0.4951833193121503,23.675127259402586,3.092054545158698,0,1,1
305,Holder_305,Andaman & Nicobar,District_1,Village_B,Gond,IFR,Approved,6.871417491132092,2,0.41518805343637266,0.795481840793878,16.072404485096712,1.6199490491929431,0,0,1
306,Holder_306,Andaman & Nicobar,District_1,Village_A,Bhils,CFR,Approved,7.158242540683604,2,0.4612992420380523,0.6894611646012032,52.38111397137396,4.463404127427915,0,0,0
307,Holder_307,Chandigarh,District_4,Village_H,Bhils,IFR,Approved,2.4382343245164977,3,0.20696611138884308,0.5008321895876827,13.996633235691876,4.234897389311321,0,0,1
308,Holder_308,Andaman & Nicobar,District_1,Village_B,Bhils,CR,Approved,6.712943877228112,0,0.4249562896744604,0.5582084263640694,57.0978121990659,2.4698207466106163,1,1,1
309,Holder_309,Chandigarh,District_4,Village_H,Santhal,IFR,Approved,8.274510881572704,2,0.13296238874477928,0.20978171729349687,47.12969542290699,0.3875776928093849,0,1,1
310,Holder_310,Andaman & Nicobar,District_1,Village_B,Gond,CFR,Approved,0.975176479800566,1,0.3399871433044264,0.8501291684932737,56.39500129205645,3.2650098915291847,1,1,0
311,Holder_311,Chandigarh,District_4,Village_H,Gond,CR,Approved,9.159452286590508,2,0.29425874613371084,0.38154381658542147,51.311954155482084,0.4428648976475923,1,0,0
312,Holder_312,Chandigarh,District_4,Village_G,Santhal,IFR,Pending,0.7802885238794564,0,0.3183694133236,0.4569194051657356,39.58917986690209,4.646143816872355,0,0,1
313,Holder_313,Chandigarh,District_4,Village_H,Gond,IFR,Approved,3.8817248086397464,2,0.4704820807537381,0.637328184798319,24.06140260981598,4.8158300318014735,1,1,1
